step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,isFraud,isFlaggedFraud
192,PAYMENT,10608.41,C2121343442,6689.0,M1934783240,0.0,0,0
212,CASH_IN,407198.76,C1422536323,4052594.52,C1188786458,4996073.35,0,0
155,CASH_OUT,549114.84,C2130855506,10860.0,C438229792,52314.7,0,0
184,PAYMENT,4335.47,C1348618632,164767.41,M347872927,0.0,0,0
36,CASH_OUT,88551.45,C578058077,0.0,C1369773721,2528347.28,0,0
264,PAYMENT,3652.16,C240615363,15231.0,M517276937,0.0,0,0
687,PAYMENT,908.39,C1558466130,55309.0,M524660923,0.0,0,0
42,CASH_OUT,101928.14,C397468756,12864.0,C1931367432,16192.12,0,0
397,CASH_OUT,601932.97,C367494055,24576.0,C317364842,137603.25,0,0
238,CASH_IN,193504.05,C281921008,1401054.68,C1359241176,435768.33,0,0
395,CASH_OUT,48965.99,C456953709,0.0,C843207224,85676.57,0,0
259,PAYMENT,1685.93,C1764405298,20082.0,M600268905,0.0,0,0
138,PAYMENT,16986.54,C359518578,90062.0,M1250877403,0.0,0,0
303,CASH_OUT,5921.83,C1908305455,45723.0,C886389537,0.0,0,0
45,PAYMENT,6190.09,C986804140,250.0,M269179634,0.0,0,0
188,CASH_OUT,236.66,C1187157994,15860.0,C1388065074,130450.75,0,0
258,PAYMENT,5127.08,C1826973637,24574.0,M112638283,0.0,0,0
252,CASH_IN,80900.24,C1808811674,14094754.87,C340447255,6605900.55,0,0
331,CASH_OUT,164255.78,C2111163944,38176.0,C1678002012,71521.58,0,0
401,PAYMENT,4004.93,C1786524951,228925.88,M11159394,0.0,0,0
188,CASH_OUT,265448.97,C876675823,0.0,C841678833,345605.04,0,0
131,PAYMENT,10050.99,C1064960122,56807.6,M258511478,0.0,0,0
181,CASH_OUT,277489.36,C1562196908,31407.0,C1827915321,1300102.99,0,0
96,PAYMENT,8458.62,C677409456,22977.0,M663608999,0.0,0,0
705,TRANSFER,584556.82,C1515971248,0.0,C1762251194,19128204.2,0,0
403,CASH_IN,391226.46,C793610206,3994211.2,C1554291369,890205.91,0,0
349,PAYMENT,23228.56,C2062498899,76738.0,M719086781,0.0,0,0
276,CASH_OUT,2294.1,C1257170284,0.0,C2093983488,81252.73,0,0
136,CASH_OUT,320590.49,C111755375,0.0,C1405890469,623604.62,0,0
209,CASH_OUT,184801.02,C975648031,21524.0,C855535316,0.0,0,0
164,PAYMENT,11562.81,C579234225,6030.0,M2043737349,0.0,0,0
299,PAYMENT,35690.51,C1303896709,0.0,M154802978,0.0,0,0
155,PAYMENT,18292.44,C1675278241,94352.0,M969193754,0.0,0,0
136,CASH_OUT,183535.14,C201450767,0.0,C857746237,3874252.62,0,0
259,CASH_OUT,70143.65,C782881108,0.0,C784726705,260082.3,0,0
540,PAYMENT,41343.13,C1961321783,0.0,M1480461182,0.0,0,0
139,PAYMENT,1503.64,C1660628224,0.0,M326567101,0.0,0,0
138,PAYMENT,11888.04,C174716372,224764.0,M1771287425,0.0,0,0
130,CASH_IN,453620.08,C926302302,226109.47,C1734933727,8281863.77,0,0
186,CASH_OUT,241343.97,C1866569038,0.0,C936829163,533649.31,0,0
228,CASH_IN,113780.38,C1677629556,3507849.78,C1255024717,23985813.37,0,0
374,CASH_OUT,160709.76,C427843410,0.0,C1951553482,169809.22,0,0
370,CASH_OUT,142758.0,C2005266577,0.0,C1282239538,238538.28,0,0
9,TRANSFER,1347123.21,C306989159,0.0,C580431625,1890712.03,0,0
402,CASH_IN,136135.44,C59578825,818778.55,C1519403906,520074.65,0,0
380,CASH_OUT,248123.22,C132681665,397783.0,C1924611164,42977.43,0,0
395,PAYMENT,13286.0,C1290503397,0.0,M903229665,0.0,0,0
379,CASH_IN,152514.6,C922585219,9945.0,C1009410122,1365343.38,0,0
38,CASH_OUT,112201.53,C1234729690,151794.0,C2013020089,1344833.11,0,0
330,PAYMENT,1703.37,C152392800,0.0,M987311144,0.0,0,0
188,CASH_IN,151396.66,C247711503,9099638.69,C365751764,177652.62,0,0
212,PAYMENT,5664.14,C730395543,11383.0,M111654699,0.0,0,0
15,PAYMENT,5884.31,C1956267637,1312189.03,M1975776966,0.0,0,0
188,PAYMENT,3034.39,C1066016498,11907.43,M366132253,0.0,0,0
257,CASH_IN,86907.06,C1854913207,694527.55,C1066616514,744445.99,0,0
394,PAYMENT,10953.52,C663976300,0.0,M722478102,0.0,0,0
275,CASH_OUT,63380.48,C718390150,61315.0,C324515632,0.0,0,0
34,CASH_OUT,88686.93,C100007495,18088.0,C298266628,1447556.61,0,0
405,TRANSFER,17677.42,C264580159,99021.0,C59841421,135165.47,0,0
166,TRANSFER,28152.95,C1315254137,0.0,C1983253671,126995.99,0,0
324,PAYMENT,33115.7,C334630526,0.0,M1693126002,0.0,0,0
377,PAYMENT,1593.74,C1058899941,11952.0,M2002354906,0.0,0,0
182,CASH_IN,296991.56,C246799397,6220347.41,C840361934,1013941.39,0,0
395,TRANSFER,306869.88,C1382743656,5019.0,C389103388,2510465.03,0,0
284,PAYMENT,2786.11,C315408454,0.0,M2113861986,0.0,0,0
134,CASH_IN,34333.22,C1910137805,189431.0,C340958215,0.0,0,0
5,PAYMENT,2305.22,C1880959833,15510.28,M429462686,0.0,0,0
567,CASH_IN,196356.67,C15743076,257064.0,C538679361,368311.57,0,0
202,CASH_OUT,105345.48,C1885724787,0.0,C1184756884,176641.12,0,0
10,CASH_IN,43080.89,C1217238763,7584661.41,C795982694,4298324.49,0,0
286,PAYMENT,6785.05,C12831616,65626.0,M167699331,0.0,0,0
202,PAYMENT,8690.23,C48587489,50365.0,M16001322,0.0,0,0
310,PAYMENT,16629.67,C1444519294,79465.0,M1879193811,0.0,0,0
228,CASH_OUT,84128.85,C342697238,0.0,C1632082608,840459.74,0,0
285,PAYMENT,8639.88,C1792169223,2560.0,M1997947727,0.0,0,0
300,PAYMENT,60012.2,C531360121,0.0,M26760968,0.0,0,0
142,PAYMENT,9015.73,C973811733,100829.0,M337491709,0.0,0,0
94,PAYMENT,6996.56,C1990331643,0.0,M1543446331,0.0,0,0
234,PAYMENT,4618.91,C881850002,712250.79,M1117505707,0.0,0,0
12,CASH_IN,38430.96,C92284183,11742688.98,C925747314,237870.45,0,0
184,CASH_IN,4878.66,C17011913,775441.27,C847420327,9208.58,0,0
260,CASH_IN,117121.44,C801422195,351613.28,C1725571079,404929.71,0,0
10,PAYMENT,13804.21,C291764871,19925.0,M661833832,0.0,0,0
45,CASH_IN,12267.33,C150033297,6323268.86,C660907859,1077080.35,0,0
378,CASH_OUT,1109.87,C665651345,2000.0,C1044119328,158423.28,0,0
132,CASH_OUT,366122.28,C1385079688,0.0,C665502076,1860442.76,0,0
236,PAYMENT,1587.32,C1105771583,9447.2,M322334972,0.0,0,0
379,CASH_IN,174641.75,C698318304,6525831.84,C359872232,4059900.4,0,0
252,PAYMENT,39584.77,C773730314,119076.0,M136164080,0.0,0,0
298,PAYMENT,52540.28,C1992834812,0.0,M1856804,0.0,0,0
187,PAYMENT,2431.07,C2130077138,0.0,M1525274350,0.0,0,0
254,CASH_OUT,271003.69,C1799177856,0.0,C584258039,1401343.89,0,0
373,PAYMENT,1428.58,C556293247,0.0,M487911912,0.0,0,0
257,CASH_OUT,54325.73,C477810379,0.0,C1051562047,56283.53,0,0
140,PAYMENT,13173.04,C1027288121,0.0,M750587574,0.0,0,0
301,PAYMENT,25068.2,C830961434,30175.0,M996458749,0.0,0,0
153,PAYMENT,8197.96,C3487831,0.0,M1849807969,0.0,0,0
540,CASH_IN,209451.48,C2110897479,38850.0,C1854352501,35553.95,0,0
326,CASH_IN,110351.4,C994274530,9743759.77,C297563544,134295.14,0,0
227,CASH_OUT,387958.58,C1948238381,0.0,C1328243094,4642842.7,0,0
12,CASH_IN,89201.55,C52238876,81896.0,C1851668139,10041874.04,0,0
141,PAYMENT,4439.01,C961500734,87619.66,M985976587,0.0,0,0
129,PAYMENT,1620.53,C1225488971,0.0,M1791924005,0.0,0,0
202,CASH_OUT,10314.8,C2013017383,6224.0,C1656250554,0.0,0,0
209,CASH_OUT,46504.07,C954867173,43000.0,C2102963875,0.0,0,0
258,CASH_OUT,87901.22,C324281874,0.0,C2080175397,1455079.77,0,0
229,TRANSFER,868546.55,C1541495040,184377.0,C1703856351,1435764.39,0,0
376,PAYMENT,5579.19,C439301192,0.0,M798894712,0.0,0,0
331,CASH_OUT,33855.77,C1781999379,50114.0,C608958145,0.0,0,0
208,PAYMENT,9277.84,C622345398,7016.0,M1418217521,0.0,0,0
254,CASH_IN,605144.07,C1417465060,6570610.63,C1857355441,955757.99,0,0
348,PAYMENT,25302.53,C718542688,15253.0,M736085618,0.0,0,0
298,CASH_OUT,69547.67,C1279501420,0.0,C1453554496,69747.56,0,0
228,CASH_OUT,117627.23,C78014967,52488.0,C1057424258,2577361.85,0,0
250,PAYMENT,28612.38,C259256902,11257.0,M375414074,0.0,0,0
204,PAYMENT,5361.54,C797322940,0.0,M1050300677,0.0,0,0
614,PAYMENT,9920.94,C2063711272,0.0,M1769381172,0.0,0,0
399,PAYMENT,5595.94,C1498052713,0.0,M1916749082,0.0,0,0
396,PAYMENT,11508.73,C1985163848,49618.0,M1703602094,0.0,0,0
41,CASH_OUT,186324.79,C1537920645,0.0,C2028067259,406823.45,0,0
162,CASH_OUT,109825.43,C986172733,644239.0,C727847270,504492.96,0,0
256,PAYMENT,7028.9,C1473866408,153.0,M340148463,0.0,0,0
305,PAYMENT,13851.81,C2106092659,11629.0,M124484240,0.0,0,0
381,PAYMENT,818.89,C1107031883,0.0,M1596455149,0.0,0,0
282,CASH_IN,100525.22,C2038558588,153819.0,C1265244884,0.0,0,0
525,CASH_IN,116332.62,C1922825553,102046.0,C864188544,0.0,0,0
297,CASH_OUT,428637.31,C1388530476,0.0,C685489724,438780.76,0,0
162,TRANSFER,686296.08,C364453107,0.0,C742085431,770528.64,0,0
201,PAYMENT,5053.09,C1384684006,69071.0,M551101303,0.0,0,0
19,PAYMENT,5175.5,C538052724,28516.0,M1941515338,0.0,0,0
263,CASH_IN,94018.48,C1230626241,1347838.73,C2030363787,381440.72,0,0
167,CASH_OUT,193137.15,C454955307,7892.86,C991782278,2956515.11,0,0
570,PAYMENT,7295.93,C208438947,50630.7,M709587318,0.0,0,0
283,CASH_IN,393319.27,C679031632,21782610.46,C265520794,1949416.09,0,0
131,CASH_OUT,2947.8,C2104257210,13630.0,C648711679,0.0,0,0
120,PAYMENT,8529.79,C1530990808,200320.0,M1205729967,0.0,0,0
225,CASH_OUT,300415.79,C382453175,36242.0,C1961717588,0.0,0,0
186,PAYMENT,8251.24,C921473320,17607.26,M759279462,0.0,0,0
40,CASH_IN,122926.27,C484862836,3747488.78,C1805045387,230921.93,0,0
328,CASH_OUT,32642.04,C1212003702,36859.0,C195846190,457861.29,0,0
234,CASH_IN,182297.53,C1339098595,15436619.75,C1743008428,305382.01,0,0
139,TRANSFER,287345.2,C1956754636,0.0,C2122510978,348365.48,0,0
408,PAYMENT,7954.79,C1934433341,29367.0,M763790348,0.0,0,0
656,CASH_IN,396215.53,C1348838665,52193.0,C1347582248,0.0,0,0
505,PAYMENT,10230.35,C991208821,0.0,M791000588,0.0,0,0
42,CASH_OUT,224409.67,C30059136,32658.0,C1507841435,0.0,0,0
619,TRANSFER,961116.82,C2014478077,0.0,C995169737,2288697.15,0,0
179,CASH_OUT,124135.21,C1996620821,1168.0,C985376828,1859145.62,0,0
280,CASH_OUT,333576.65,C1625548843,27808.0,C588727704,2339977.09,0,0
297,TRANSFER,706042.46,C2087656195,142786.76,C786067400,13045283.21,0,0
15,PAYMENT,2268.71,C1819727554,17537.0,M1131539887,0.0,0,0
162,TRANSFER,711550.89,C1905844080,72061.0,C178468296,75697.57,0,0
203,PAYMENT,10476.81,C544128125,0.0,M1629228212,0.0,0,0
159,CASH_OUT,14403.98,C613060173,0.0,C1163727363,85834.74,0,0
204,CASH_OUT,138430.75,C1726503412,0.0,C1674369880,3399611.63,0,0
372,CASH_OUT,92242.6,C855588042,0.0,C1340379851,1473166.96,0,0
277,PAYMENT,4337.19,C2087638946,0.0,M1183327102,0.0,0,0
306,CASH_OUT,67487.88,C2081853839,0.0,C2094781459,1561282.9,0,0
42,CASH_IN,342709.33,C1963506113,7558.0,C471985445,69256.5,0,0
236,CASH_IN,174932.49,C1993211276,280928.02,C1919873026,277132.45,0,0
403,CASH_OUT,4216.64,C1103706532,451.0,C1322466935,1786909.75,0,0
298,CASH_OUT,162374.9,C526620870,0.0,C1547760582,221696.45,0,0
400,TRANSFER,1604990.9,C348597707,0.0,C165753282,3017624.0,0,0
154,PAYMENT,23705.06,C1095103409,92038.14,M1724535962,0.0,0,0
18,CASH_OUT,263182.49,C1999643359,358.0,C1856505882,40941.35,0,0
33,CASH_OUT,90165.84,C1762084701,0.0,C1767735405,520904.12,0,0
355,CASH_OUT,72934.7,C710474860,51348.0,C1031337541,0.0,0,0
17,CASH_OUT,16297.94,C158242206,93892.0,C1980468656,1113273.88,0,0
284,PAYMENT,19953.53,C57810980,98298.65,M1747638675,0.0,0,0
179,CASH_OUT,313125.85,C1897118123,101040.1,C341432745,906032.88,0,0
136,CASH_IN,333246.43,C1928949086,13463.0,C1341064083,2428409.41,0,0
156,CASH_OUT,30750.48,C1609235577,0.0,C188902653,41115.1,0,0
692,CASH_IN,137496.81,C1245253889,2830.0,C1020436795,82839.9,0,0
522,CASH_OUT,204317.71,C1557662525,0.0,C1778874169,257243.2,0,0
161,PAYMENT,29223.99,C860245474,0.0,M1813708068,0.0,0,0
184,PAYMENT,20469.89,C1730902545,12320.0,M671610130,0.0,0,0
183,PAYMENT,23114.62,C1079802697,39105.96,M1244993501,0.0,0,0
278,PAYMENT,54516.52,C151381166,0.0,M2147338691,0.0,0,0
38,CASH_IN,315223.57,C635064558,3098.0,C708533907,0.0,0,0
134,PAYMENT,55092.15,C972776474,0.0,M1676114209,0.0,0,0
302,CASH_IN,463290.38,C1504193746,56375.0,C2056215319,22705.63,0,0
369,PAYMENT,12340.97,C1267238009,10527.46,M27461074,0.0,0,0
297,CASH_IN,81173.24,C1764079598,50913.0,C543347039,1914487.7,0,0
119,CASH_IN,90749.69,C476942156,9180732.63,C39820845,183612.68,0,0
158,PAYMENT,20412.38,C1351815738,2149.0,M1437552182,0.0,0,0
285,PAYMENT,8087.41,C293861469,161.0,M1457464427,0.0,0,0
394,CASH_OUT,120193.51,C779860350,0.0,C1363784160,567270.32,0,0
332,CASH_OUT,73372.92,C484709050,3064.0,C96791246,0.0,0,0
374,PAYMENT,13136.13,C22986541,0.0,M395512673,0.0,0,0
205,CASH_OUT,24388.43,C506505526,0.0,C1578911359,1260310.01,0,0
279,CASH_OUT,349125.36,C1953778710,26696.46,C442703595,1349579.9,0,0
352,CASH_OUT,191624.74,C1267627245,51711.0,C854812291,599366.36,0,0
136,CASH_OUT,202113.11,C405952230,0.0,C1930186237,4153709.92,0,0
159,CASH_IN,59548.71,C1736094547,12178.0,C890133127,0.0,0,0
161,PAYMENT,12362.5,C987547808,49125.0,M672290833,0.0,0,0
135,PAYMENT,6919.99,C127156024,0.0,M1508437325,0.0,0,0
141,CASH_IN,539325.02,C26690257,1033753.42,C1173517405,1949363.28,0,0
353,PAYMENT,11986.18,C1057880467,128910.69,M1572695792,0.0,0,0
307,CASH_IN,74160.31,C760850071,2391823.15,C659489502,87169.0,0,0
38,CASH_IN,66657.09,C1566090800,689048.0,C1494503864,6085224.26,0,0
404,CASH_OUT,278935.67,C679255142,0.0,C698286019,385329.19,0,0
281,CASH_OUT,212824.93,C1443712809,0.0,C845472537,371274.36,0,0
236,TRANSFER,130396.53,C1071068688,0.0,C2058973682,211835.08,0,0
279,CASH_OUT,35764.01,C481439869,110696.0,C1052642926,12554591.08,0,0
154,PAYMENT,2802.88,C766040401,122766.4,M1450382536,0.0,0,0
402,TRANSFER,237108.24,C1324851544,0.0,C1774667750,2445242.38,0,0
41,CASH_OUT,233719.89,C887601197,0.0,C1496516324,1578283.04,0,0
325,CASH_OUT,283853.74,C601809753,0.0,C99010154,448697.84,0,0
19,TRANSFER,609553.56,C685395576,52086.0,C1711601897,212639.71,0,0
306,CASH_OUT,65328.41,C1201910045,0.0,C1097036992,127697.25,0,0
158,CASH_OUT,59113.42,C708538385,10737.0,C104344495,524493.85,0,0
397,PAYMENT,22083.67,C1582556438,0.0,M643096900,0.0,0,0
545,CASH_OUT,1464.62,C1788093179,497828.0,C1384846398,3266900.77,0,0
354,CASH_OUT,193005.97,C1466328335,10752.0,C1592891366,3287977.36,0,0
715,PAYMENT,16532.77,C519837176,29732.0,M85586478,0.0,0,0
490,CASH_OUT,152903.87,C383771876,0.0,C1678058282,320215.2,0,0
95,CASH_OUT,32915.76,C1263589239,0.0,C1152261957,125367.2,0,0
305,PAYMENT,8208.8,C1206299473,11608.0,M286729259,0.0,0,0
402,PAYMENT,4192.72,C1969250689,31370.0,M471200403,0.0,0,0
13,CASH_OUT,22843.63,C1202732149,12789.0,C135536316,20606.0,0,0
264,PAYMENT,265.83,C21641167,11638.0,M369538924,0.0,0,0
400,PAYMENT,25286.17,C1187439835,0.0,M1563731300,0.0,0,0
238,PAYMENT,3996.56,C2020817633,0.0,M1807501192,0.0,0,0
203,CASH_IN,232404.96,C194330855,1963914.25,C1404471770,995328.45,0,0
323,CASH_OUT,236395.39,C2109020204,0.0,C420178287,490540.02,0,0
399,CASH_OUT,281736.58,C1571943051,10029.0,C747442667,423882.65,0,0
401,CASH_IN,113930.44,C1044593687,197480.0,C1498040283,315323.93,0,0
214,PAYMENT,2114.96,C391472364,7018.0,M655168146,0.0,0,0
157,CASH_OUT,138261.25,C1257637105,54784.0,C1671438828,0.0,0,0
282,CASH_IN,123582.45,C506557091,550347.83,C1077803242,1827698.44,0,0
16,PAYMENT,13932.97,C431320654,0.0,M145554894,0.0,0,0
209,TRANSFER,847628.8,C614903633,38224.0,C590920487,0.0,0,0
210,CASH_OUT,255643.19,C1082081487,0.0,C1897941132,2014574.47,0,0
234,CASH_OUT,194899.02,C2034031506,23053.0,C839481391,832245.15,0,0
476,CASH_OUT,4334.11,C925137233,0.0,C2071792126,68850.71,0,0
236,CASH_IN,182818.14,C1865284013,427625.5,C334554122,658460.54,0,0
184,PAYMENT,7128.03,C1820814297,0.0,M1515795390,0.0,0,0
306,CASH_OUT,255704.85,C2023648305,20399.0,C2117386340,18143382.08,0,0
163,CASH_OUT,105649.66,C1785141699,42110.0,C1653976818,1639112.17,0,0
326,CASH_OUT,409830.46,C480572268,143111.0,C257042928,0.0,0,0
184,CASH_OUT,18957.19,C1986656402,647.0,C156535180,1035623.61,0,0
14,CASH_IN,114848.14,C511806641,1351752.31,C13437113,613372.67,0,0
129,CASH_OUT,115689.88,C775391394,316.0,C1451442085,0.0,0,0
11,CASH_OUT,173800.09,C225769505,0.0,C976133979,1628239.11,0,0
225,CASH_OUT,220246.38,C690884946,106.0,C312697133,60767.87,0,0
180,CASH_IN,286284.38,C1564826567,103996.44,C1117920107,2697817.87,0,0
384,TRANSFER,378602.49,C740631682,0.0,C911534738,601021.56,0,0
439,CASH_IN,270941.19,C2093229038,8954672.71,C17996962,3321868.55,0,0
376,PAYMENT,11379.21,C1286390089,0.0,M588478655,0.0,0,0
20,PAYMENT,20772.68,C554935667,1046948.95,M1361363603,0.0,0,0
259,PAYMENT,5341.22,C1741405046,0.0,M1587504255,0.0,0,0
322,PAYMENT,9127.32,C2106554288,41019.0,M1923224788,0.0,0,0
279,PAYMENT,20281.66,C1690378259,0.0,M1459182686,0.0,0,0
252,CASH_OUT,303863.98,C2080512358,20420.0,C157059888,96457.06,0,0
15,CASH_OUT,206.6,C1130659562,67542.0,C606088810,3607519.8,0,0
166,PAYMENT,4875.01,C389757001,32388.0,M1430279734,0.0,0,0
164,CASH_IN,132158.07,C718210583,41159.0,C1454216242,14030.71,0,0
132,PAYMENT,2404.65,C1956545098,30395.0,M1467769212,0.0,0,0
331,CASH_OUT,263785.45,C1888307480,199193.0,C1380160863,141416.76,0,0
259,PAYMENT,4368.3,C187195506,128262.35,M161948563,0.0,0,0
378,PAYMENT,5663.5,C354552338,19543.02,M1232851431,0.0,0,0
345,CASH_IN,490909.78,C1869717224,15629819.2,C1412203774,1349895.94,0,0
514,TRANSFER,332232.59,C706497346,0.0,C1703574316,551498.88,0,0
284,CASH_OUT,57495.02,C652127586,0.0,C834141607,187388.33,0,0
377,CASH_OUT,101739.47,C170784605,0.0,C1624965237,1541851.62,0,0
403,CASH_IN,113883.44,C997974397,949977.73,C728435109,726546.13,0,0
351,CASH_IN,439576.97,C727479654,27481.0,C1755660204,9862552.68,0,0
255,PAYMENT,8441.3,C856295906,0.0,M1773324932,0.0,0,0
181,CASH_IN,329833.94,C1177430492,951518.01,C576643509,3747626.14,0,0
134,CASH_IN,159814.93,C1989717808,1179136.72,C896393489,37510686.62,0,0
525,PAYMENT,10493.32,C931553008,0.0,M909883184,0.0,0,0
203,PAYMENT,15746.61,C379214091,705.0,M2086881357,0.0,0,0
323,CASH_OUT,59969.22,C1672560346,0.0,C754085794,15121111.43,0,0
11,PAYMENT,8316.71,C240741400,123959.0,M1658023166,0.0,0,0
183,CASH_OUT,100665.64,C1893551086,123056.0,C647783895,0.0,0,0
351,PAYMENT,29354.57,C1759608572,131658.98,M918565770,0.0,0,0
15,CASH_OUT,92519.99,C506858671,0.0,C264035473,2301281.04,0,0
328,CASH_OUT,75529.62,C1497997520,301796.0,C1465159289,105069.73,0,0
159,CASH_IN,160491.74,C610786328,51500.0,C136499939,201988.55,0,0
306,CASH_OUT,39023.04,C1474271706,0.0,C500680680,314378.92,0,0
400,CASH_OUT,64181.69,C241693463,25330.0,C1715411947,0.0,0,0
140,CASH_OUT,153707.08,C1086382479,25654.0,C654346535,326002.89,0,0
40,CASH_OUT,215143.49,C639069577,267571.0,C442527023,234301.27,0,0
396,PAYMENT,11222.1,C1817010860,143.0,M946940322,0.0,0,0
208,CASH_IN,97415.59,C830378303,20665468.85,C160591457,582639.54,0,0
227,CASH_OUT,77579.62,C882425761,7166.0,C1276333187,461012.56,0,0
261,CASH_OUT,153355.5,C735702633,13420.0,C509072763,0.0,0,0
182,CASH_IN,144673.68,C2131388053,22214556.62,C421163163,5212154.23,0,0
348,CASH_OUT,301599.07,C1543587918,0.0,C1228423322,1104047.01,0,0
42,PAYMENT,2432.97,C372482576,0.0,M1194541774,0.0,0,0
168,TRANSFER,131669.61,C741160184,21239.0,C1379052758,0.0,0,0
179,CASH_IN,261640.58,C1145654062,962421.56,C1385077314,912022.22,0,0
378,CASH_OUT,199078.83,C1598154487,0.0,C1067352789,6495751.07,0,0
160,CASH_OUT,507654.58,C1187715218,0.0,C252015353,1005307.73,0,0
143,PAYMENT,4231.62,C478787030,0.0,M1287587197,0.0,0,0
43,PAYMENT,19449.47,C545665081,20252.0,M1304770448,0.0,0,0
328,PAYMENT,20450.75,C1717207067,61013.0,M939235666,0.0,0,0
260,CASH_OUT,298070.28,C1707527924,0.0,C1190181813,13031763.21,0,0
235,CASH_OUT,6345.17,C1880314198,106428.0,C2097587656,2251939.67,0,0
299,PAYMENT,14897.75,C1210508679,0.0,M1372481525,0.0,0,0
205,CASH_OUT,120647.58,C1687037833,0.0,C28355912,1694648.39,0,0
490,CASH_IN,175371.01,C1505966785,2318099.4,C769856744,376709.3,0,0
681,PAYMENT,3238.61,C522279825,14292.48,M1457836845,0.0,0,0
20,CASH_IN,105615.48,C1150189310,0.0,C933546262,435099.58,0,0
39,CASH_OUT,200319.75,C952170500,49698.0,C164254260,291120.6,0,0
9,CASH_IN,500664.44,C752320806,2796.0,C666610996,0.0,0,0
284,CASH_OUT,40088.86,C769938958,0.0,C128432396,722318.12,0,0
345,PAYMENT,14933.43,C1801981455,391312.84,M1488273609,0.0,0,0
282,CASH_IN,174147.19,C766221241,33582.0,C773919669,0.0,0,0
380,CASH_OUT,43997.17,C1253050069,0.0,C434848794,1587374.79,0,0
471,PAYMENT,19587.52,C756805343,31557.0,M643127395,0.0,0,0
398,PAYMENT,28494.08,C343037650,53024.43,M660597923,0.0,0,0
140,CASH_OUT,129267.38,C1950622101,107997.0,C1412203872,954023.88,0,0
43,CASH_OUT,137290.14,C1589953633,0.0,C728097044,1337029.98,0,0
35,CASH_OUT,299413.72,C1496515040,210927.0,C84502945,0.0,0,0
280,CASH_IN,245770.68,C1006630440,3474570.24,C1723100387,6682986.86,0,0
131,CASH_IN,335513.79,C722518116,11287.0,C1165831969,184169.81,0,0
401,PAYMENT,58029.15,C635632065,40974.0,M464638485,0.0,0,0
231,PAYMENT,10462.28,C2145323452,21501.08,M326577872,0.0,0,0
374,CASH_IN,310655.73,C1124700246,62963.0,C280849653,610118.51,0,0
582,CASH_IN,21786.92,C956101457,4907803.9,C381703314,1221222.3,0,0
159,CASH_IN,82778.52,C274701487,15559145.67,C1693388044,1214431.05,0,0
33,TRANSFER,640363.89,C672224900,0.0,C1929902741,806148.84,0,0
259,PAYMENT,4143.24,C564770363,100630.0,M879831385,0.0,0,0
354,CASH_OUT,81565.48,C140136421,32418.0,C1397046321,131614.22,0,0
132,CASH_IN,661464.93,C468062417,15647.0,C785540307,2090900.44,0,0
281,CASH_IN,603624.78,C1365841366,4089085.12,C1222577758,3778862.82,0,0
16,PAYMENT,16925.87,C317815828,0.0,M911766235,0.0,0,0
357,CASH_IN,298091.22,C218831905,1181646.21,C1052777733,5864669.52,0,0
213,TRANSFER,296444.51,C571693116,0.0,C53619010,2734517.84,0,0
372,TRANSFER,1135311.53,C1671483870,26978.0,C497077198,401379.71,0,0
18,PAYMENT,15473.45,C491313426,4149.0,M814436986,0.0,0,0
323,CASH_IN,53082.24,C1873198326,199441.0,C424913895,44781.07,0,0
138,PAYMENT,2149.75,C708058587,0.0,M1866065501,0.0,0,0
589,PAYMENT,2802.32,C2142235436,0.0,M294005627,0.0,0,0
45,PAYMENT,7211.26,C1161996247,76.0,M1116803099,0.0,0,0
402,CASH_OUT,100724.28,C2104431330,41830.0,C1948352411,2826790.02,0,0
36,PAYMENT,5033.01,C1402854161,0.0,M274583740,0.0,0,0
397,CASH_OUT,137474.17,C1643811910,0.0,C434374337,3304262.24,0,0
164,CASH_IN,71429.46,C2004636717,675.0,C164702747,0.0,0,0
259,PAYMENT,416.21,C1209189244,0.0,M1605644170,0.0,0,0
254,PAYMENT,7783.66,C1380395383,46124.73,M923441606,0.0,0,0
408,PAYMENT,41346.05,C678992976,0.0,M1308119076,0.0,0,0
43,CASH_OUT,123474.33,C1379597474,15525.0,C726617499,0.0,0,0
10,PAYMENT,17053.69,C1138340661,185941.0,M329907870,0.0,0,0
403,CASH_OUT,67892.39,C2021000601,11004.0,C1608868742,225241.63,0,0
375,CASH_OUT,252394.2,C694685585,30303.0,C1793123346,631419.71,0,0
23,PAYMENT,4796.09,C1566724780,31809.0,M1669700949,0.0,0,0
42,PAYMENT,6483.21,C128503028,396902.85,M26253368,0.0,0,0
259,CASH_OUT,429264.29,C1040249234,0.0,C1734065237,1048966.44,0,0
165,CASH_OUT,91913.7,C18848004,0.0,C655790279,135958.37,0,0
469,TRANSFER,689413.48,C597050801,0.0,C2143868099,3562015.99,0,0
138,PAYMENT,25812.39,C792356542,30547.48,M1756878034,0.0,0,0
7,CASH_IN,195773.44,C527979439,2603995.97,C16344660,667695.31,0,0
43,PAYMENT,2281.54,C16804107,0.0,M474848386,0.0,0,0
189,CASH_IN,4373.65,C736850706,14424.0,C1647383351,3561.78,0,0
398,CASH_OUT,37816.51,C159478973,0.0,C1770560295,719659.06,0,0
153,CASH_OUT,117864.62,C165726384,304328.0,C688392800,16926.15,0,0
307,PAYMENT,26704.75,C86203858,29945.0,M307181877,0.0,0,0
